created_at,id,id_str,Text,Label
Wed Nov 21 08:26:36 +0000 2018,1.07E+18,1.07E+18,solar minimum sun spots money california spent global warming blew facesinterior secretary ryan zinke blames radical environmentalists deadly california wildfires,other_relevant_information
Sat Nov 10 11:07:25 +0000 2018,1.06E+18,1.06E+18,im sure would think differently fires closing trump national los angeles,other_relevant_information
Sat Nov 10 12:37:21 +0000 2018,1.06E+18,1.06E+18,climatechangeisreal horrible horrible human,other_relevant_information
Sat Nov 10 19:43:16 +0000 2018,1.06E+18,1.06E+18, unhinged press conferences doctored videos election conspiracy theories insulting victims california fir,other_relevant_information
Sun Nov 11 19:22:32 +0000 2018,1.06E+18,1.06E+18,camp fremont world war impacted menlo park fire district menlopark,other_relevant_information
Wed Nov 14 07:34:46 +0000 2018,1.06E+18,1.06E+18, update campfire began atmospheric conditions analogcomparison history date northern ca,other_relevant_information
Wed Nov 14 16:22:57 +0000 2018,1.06E+18,1.06E+18,compassion dead california fires nothing stop children murdered schools takes children parents put cages tax cuts rich sick fakechristion huge hypocrite,other_relevant_information
Sun Nov 18 15:56:02 +0000 2018,1.06E+18,1.06E+18,forgot part blamed fire californias lack raking little trees,other_relevant_information
Sun Nov 18 17:14:03 +0000 2018,1.06E+18,1.06E+18, trumps answer californias wild fires,other_relevant_information
Mon Nov 19 01:25:12 +0000 2018,1.06E+18,1.06E+18,maybe could grab rake next time california fires trump,other_relevant_information
Tue Nov 20 08:39:46 +0000 2018,1.06E+18,1.06E+18,way see california is longer united united states california sanctuary state come aid leave federal government alone,other_relevant_information
Tue Nov 20 18:08:49 +0000 2018,1.06E+18,1.06E+18,teenvogue president donald trump says raking wouldve helped prevent californias wildfires,other_relevant_information
Thu Nov 22 04:27:15 +0000 2018,1.07E+18,1.07E+18, maybe cannonball ocean time itll cause tsunami put california wildfires,other_relevant_information
Thu Nov 22 18:04:29 +0000 2018,1.07E+18,1.07E+18, california governor jerry brown admits trump right cause fires calls ease logging restrictions,other_relevant_information
Sat Nov 10 12:30:47 +0000 2018,1.06E+18,1.06E+18,irony tweet coming paris whose climate accord pulled biggest remedy fight fires,other_relevant_information
Sat Nov 10 18:45:06 +0000 2018,1.06E+18,1.06E+18, president united states plays important role psychic health nation offering consolation,other_relevant_information
Sat Nov 10 18:46:03 +0000 2018,1.06E+18,1.06E+18,im billionaire elon musk lemme tweet instead contacting relief centers,other_relevant_information
Sun Nov 11 02:45:12 +0000 2018,1.06E+18,1.06E+18,days mass shooting soon talk gun control ppl currently killed wildfires,other_relevant_information
Mon Nov 12 01:15:33 +0000 2018,1.06E+18,1.06E+18, last year trump blamed california wildfires enough water year blamed much wood holy,other_relevant_information
Tue Nov 20 03:25:45 +0000 2018,1.06E+18,1.06E+18, respect obliterating trumps take deadly wildfires isnt hard lift,other_relevant_information
Wed Nov 21 17:42:36 +0000 2018,1.07E+18,1.07E+18, good morning wallywood walmart asked people camping since campfire leave still count,other_relevant_information
Mon Nov 26 19:33:57 +0000 2018,1.07E+18,1.07E+18,and taking responsibility blaming state california devastating fires,other_relevant_information
Sat Nov 10 08:55:32 +0000 2018,1.06E+18,1.06E+18, idea forest management anything highintensity chaparral fires southern california st,other_relevant_information
Sat Nov 10 10:23:58 +0000 2018,1.06E+18,1.06E+18,lowest lows possibly ignorant statement heard but say every damn day something clown said thinks cause fires what threatening cut funds trump must go resist,other_relevant_information
Sat Nov 10 16:15:37 +0000 2018,1.06E+18,1.06E+18, california known fires earthquakes terrifying,other_relevant_information
Sat Nov 10 20:12:23 +0000 2018,1.06E+18,1.06E+18, empathy victims blame victim favourite yours presidents supposed president states,other_relevant_information
Sat Nov 10 20:43:38 +0000 2018,1.06E+18,1.06E+18,kind sad celebrities didnt care fires northern california year ago care one thats affecting personally,other_relevant_information
Mon Nov 12 22:27:08 +0000 2018,1.06E+18,1.06E+18,exactly true one way often rescue fire vehicles cannot get in drop water remember back entire company lost trapped canyon fire,other_relevant_information
Mon Nov 12 23:24:08 +0000 2018,1.06E+18,1.06E+18, recent days trump threatened cut federal aid california puerto rico  troops bo,other_relevant_information
Thu Nov 15 17:11:58 +0000 2018,1.06E+18,1.06E+18,someone throw bitch plane california fires,other_relevant_information
Thu Nov 15 17:29:33 +0000 2018,1.06E+18,1.06E+18, woolsey fire latest example californias age megafires via,other_relevant_information
Mon Nov 19 06:50:49 +0000 2018,1.06E+18,1.06E+18,lnstead could really help american lives california fires trump sent nearly k troops southern border protect america bunch peaceful asylum seeking refugees taxpayer funded preelection stunt,other_relevant_information
Mon Nov 19 09:05:03 +0000 2018,1.06E+18,1.06E+18, fair president trump gets something right  fewer forest fires finland california,other_relevant_information
Mon Nov 19 15:31:54 +0000 2018,1.06E+18,1.06E+18,wow im fan kayne west kardashians see video protected home california millions including otherrelevantinformation celebs lost homes makes like even more mean even lost home wildfire,other_relevant_information
Tue Nov 20 17:34:09 +0000 2018,1.06E+18,1.06E+18,great job reporting fire california foxnews may need high pressure water hosesremotely controled every sqmile people find shelter middle fire protect themselvestill help arrives,other_relevant_information
Wed Nov 21 15:33:17 +0000 2018,1.07E+18,1.07E+18,republican official claims god punishing california wildfires,other_relevant_information
Wed Nov 21 16:37:41 +0000 2018,1.07E+18,1.07E+18,california fires  directed energy targeted microwaves weaponized tesla technology,other_relevant_information
Fri Nov 23 19:32:52 +0000 2018,1.07E+18,1.07E+18,the severe fires occur previously logged forests lessons california wildfires,other_relevant_information
Wed Nov 28 05:16:27 +0000 2018,1.07E+18,1.07E+18,ivankas emails thousands job  gassing women children service men died california fires resign,other_relevant_information
Sat Nov 10 14:23:19 +0000 2018,1.06E+18,1.06E+18, fucking kidding right california really wanted support anyway really ha,other_relevant_information
Sat Nov 10 16:42:38 +0000 2018,1.06E+18,1.06E+18,conduct unbecoming sickens trump disparaged california fire victims threatens cut funding  horrible man idea conduct properly hes completely unfit ,other_relevant_information
Sat Nov 10 17:15:31 +0000 2018,1.06E+18,1.06E+18, president trump blamed california wildfires poor forest management threatened cut funding state,other_relevant_information
Sat Nov 10 18:01:39 +0000 2018,1.06E+18,1.06E+18,yet prez blames fires mismanagement guess know,other_relevant_information
Sat Nov 10 20:16:04 +0000 2018,1.06E+18,1.06E+18,sociopathic president blames california fires threatens withhold funds every possible way describing sociopathic toad white house used ill mention morning showed ligrfballs,other_relevant_information
Sat Nov 10 21:08:10 +0000 2018,1.06E+18,1.06E+18,  youre sending  troops border threat say wont mid december wont,other_relevant_information
Tue Nov 13 02:46:40 +0000 2018,1.06E+18,1.06E+18,im buddy im pulling kobe california fires all run fade bleacher report years later,other_relevant_information
Mon Nov 19 09:40:27 +0000 2018,1.06E+18,1.06E+18, apfactcheck trumps misdirection california fires climate ,other_relevant_information
Mon Nov 19 20:45:55 +0000 2018,1.06E+18,1.06E+18, watch forbidden footage here dems use california fires grab land infowars banned videos,other_relevant_information
Tue Nov 20 16:02:10 +0000 2018,1.06E+18,1.06E+18,ohio gop leader criticized sharing meme saying california fires gods punishment liberal state  foxnews,other_relevant_information
Tue Nov 20 18:53:32 +0000 2018,1.06E+18,1.06E+18,despicable administration zinke rips radical environmental groups california fires,other_relevant_information
Fri Nov 23 17:35:12 +0000 2018,1.07E+18,1.07E+18,california fire burned  homes trees remained standing why,other_relevant_information
Sat Nov 10 18:02:19 +0000 2018,1.06E+18,1.06E+18, send troops border waste money imaginary invasion send h,other_relevant_information
Sun Nov 18 08:40:55 +0000 2018,1.06E+18,1.06E+18,  hey tiny thinkin california never raked floor fires never probl,other_relevant_information
Mon Nov 19 11:10:07 +0000 2018,1.06E+18,1.06E+18,john oliver slams trumps california wildfires commentary mocking potus confounding remarks,other_relevant_information
Mon Nov 19 12:05:11 +0000 2018,1.06E+18,1.06E+18,california wildfires best smoke masks protect poor airquality,other_relevant_information
Mon Nov 19 19:35:34 +0000 2018,1.06E+18,1.06E+18,prez thinks california rake dead leaves vegetation stop forest fires believe fdr idea wpa would establish job opportunities lost everything depression lets put immigrants work rake forests,other_relevant_information
Mon Nov 19 23:21:15 +0000 2018,1.06E+18,1.06E+18, california rep adam schiff says president trump needs listen experts california wildfires because clearly,other_relevant_information
Tue Nov 20 00:55:34 +0000 2018,1.06E+18,1.06E+18, walked outside brooklyn today reading fires west thought no cant that apparently,other_relevant_information
Tue Nov 20 14:59:59 +0000 2018,1.06E+18,1.06E+18,us military blows vehicles planes weapons testing,other_relevant_information
Wed Nov 21 14:06:54 +0000 2018,1.07E+18,1.07E+18,zinke abandons nofingerpointing stance blames radical green groups california fires,other_relevant_information
Sun Nov 18 13:14:53 +0000 2018,1.06E+18,1.06E+18, president pulling trumps leg telling finland raking forest floors thus preve,other_relevant_information
Mon Nov 19 02:02:41 +0000 2018,1.06E+18,1.06E+18,  asking victims wildfires earthquakes suffer order pay tax cuts,other_relevant_information
Mon Nov 19 09:48:08 +0000 2018,1.06E+18,1.06E+18,sec zinke backs trump years mismanagement led california fires,other_relevant_information
Mon Nov 19 21:17:55 +0000 2018,1.06E+18,1.06E+18,  time reassert ability limit impact wildfires communities foresthealth,other_relevant_information
Tue Nov 20 00:57:56 +0000 2018,1.06E+18,1.06E+18, imagining it west coasters really less cable tv coverage california wildfires compared eas,other_relevant_information
Wed Nov 21 08:07:38 +0000 2018,1.07E+18,1.07E+18,apeastregion county republican party chairman says mistaken publishing meme appeared refer recent wildfires gods punishment liberal california,other_relevant_information
Sun Nov 25 00:29:00 +0000 2018,1.07E+18,1.07E+18, camp woolsey fires underline stark inequality california ballot measure lift rent control restrictions failed midst dire housing crisis,other_relevant_information
Sat Nov 10 06:23:00 +0000 2018,1.06E+18,1.06E+18, isnt pge also responsible toxic waste bay view waste water caused people cancer whe,other_relevant_information
Sat Nov 10 16:17:39 +0000 2018,1.06E+18,1.06E+18, end january erased history books coming bluewave,other_relevant_information
Sun Nov 11 09:53:43 +0000 2018,1.06E+18,1.06E+18,camp fire spark tailpipe discarded cigarette theres bunch dry underbrush dead trees state forest agencies clean theyre underfunded incompetent gross mismanagement gov huge fires happen,other_relevant_information
Mon Nov 12 01:24:55 +0000 2018,1.06E+18,1.06E+18, anyone stands profit huge fires  many fires california past year half something v,other_relevant_information
